question,query
Which president of William Eustus also married to Dolley Madison ? <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> DET NOUN ADP PROPN PROPN ADV VERB ADP PROPN PROPN PUNCT <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> det nsubj prep compound pobj advmod ROOT prep compound pobj punct <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> 3 2 3 5 4 2 1 2 4 3 2 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> dbr_Dolley_Madison dbr_William_Eustis <pad> <pad> <pad>, SELECT DISTINCT var_uri WHERE bra_open dbr_Dolley_Madison dbo_spouse var_uri sep_dot dbr_William_Eustis dbp_president var_uri bra_close 
Count the different types of Flatbread ? <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> VERB DET ADJ NOUN ADP PROPN PUNCT <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> ROOT det amod dobj prep pobj punct <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> 1 3 3 2 3 4 2 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> dbr_Flatbread <pad> <pad> <pad> <pad>,SELECT DISTINCT COUNT( var_uri) WHERE bra_open var_uri dbo_type dbr_Flatbread sep_dot bra_close 
Count the birthplaces of recepients of the National Museum of Racing and Hall of Fame. <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> VERB DET NOUN ADP NOUN ADP DET PROPN PROPN ADP PROPN CCONJ PROPN ADP PROPN PUNCT <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> ROOT det dobj prep pobj prep det compound pobj prep pobj cc conj prep pobj punct <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> 1 3 2 3 4 5 7 7 6 7 8 9 9 7 8 2 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> dbr_National_Museum_of_Racing_and_Hall_of_Fame <pad> <pad> <pad> <pad>,SELECT DISTINCT COUNT( var_uri) WHERE bra_open var_x dbo_honours dbr_National_Museum_of_Racing_and_Hall_of_Fame sep_dot var_x dbo_birthPlace var_uri sep_dot var_uri rdf_type dbo_Place bra_close 
Name the serving line of Daund Junction railway station? <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> VERB DET VERB NOUN ADP PROPN PROPN NOUN NOUN PUNCT <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> ROOT det amod dobj prep compound compound compound pobj punct <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> 1 3 3 2 3 6 5 5 4 2 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> dbr_Daund_Junction_railway_station <pad> <pad> <pad> <pad>, SELECT DISTINCT var_uri WHERE bra_open dbr_Daund_Junction_railway_station dbo_servingRailwayLine var_uri bra_close 
What is the county seat of the district through which the Beckler River flows? <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> PRON AUX DET NOUN NOUN ADP DET NOUN ADP PRON DET PROPN PROPN VERB PUNCT <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> attr ROOT det compound nsubj prep det pobj prep pobj det compound nsubj relcl punct <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> 2 1 3 3 2 3 5 4 6 7 7 7 6 5 2 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> dbr_Beckler_River <pad> <pad> <pad> <pad>,SELECT DISTINCT var_uri WHERE bra_open dbr_Beckler_River dbo_district var_x sep_dot var_x dbo_countySeat var_uri sep_dot var_x rdf_type dbo_AdministrativeRegion bra_close 
What is the television show whose judges is Randy Jackson? <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> PRON AUX DET NOUN NOUN DET NOUN AUX PROPN PROPN PUNCT <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> attr ROOT det compound nsubj poss nsubj relcl compound attr punct <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> 2 1 3 3 2 5 4 3 5 4 2 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> dbr_Randy_Jackson <pad> <pad> <pad> <pad>,SELECT DISTINCT var_uri WHERE bra_open var_uri dbp_judges dbr_Randy_Jackson sep_dot var_uri rdf_type dbo_TelevisionShow bra_close 
How many companies serve the Australian region? <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> SCONJ ADJ NOUN VERB DET ADJ NOUN PUNCT <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> advmod amod nsubj ROOT det amod dobj punct <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> 4 3 2 1 3 3 2 2 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> dbr_Australia <pad> <pad> <pad> <pad>,SELECT DISTINCT COUNT( var_uri) WHERE bra_open var_uri dbo_regionServed dbr_Australia sep_dot var_uri rdf_type dbo_Company bra_close 
"How many teams was Garry Unger in, previously? <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> SCONJ ADJ NOUN AUX PROPN PROPN ADP PUNCT ADV PUNCT <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> advmod amod nsubj ROOT compound attr prep punct advmod punct <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> 4 3 2 1 3 2 3 4 2 2 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> dbr_Garry_Unger <pad> <pad> <pad> <pad>",SELECT DISTINCT COUNT( var_uri) WHERE bra_open dbr_Garry_Unger dbo_formerTeam var_uri sep_dot var_uri rdf_type dbo_SportsTeam bra_close 
What is the name of the television show whose company is Paramount Television and theme music composer is Gary Portnoy? <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> PRON AUX DET NOUN ADP DET NOUN NOUN DET NOUN AUX PROPN PROPN CCONJ NOUN NOUN NOUN AUX PROPN PROPN PUNCT <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> attr csubj det nsubj prep det compound pobj poss nsubj relcl compound nmod cc compound compound nsubj ROOT compound attr punct <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> 3 2 4 3 4 6 6 5 8 7 6 4 3 4 4 3 2 1 3 2 2 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> dbr_Paramount_Television dbr_Gary_Portnoy <pad> <pad> <pad>,SELECT DISTINCT var_uri WHERE bra_open var_uri dbp_company dbr_Paramount_Television sep_dot var_uri dbp_themeMusicComposer dbr_Gary_Portnoy sep_dot var_uri rdf_type dbo_TelevisionShow bra_close 
How many writers worked on the album Main Course? <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> SCONJ ADJ NOUN VERB ADP DET NOUN PROPN PROPN PUNCT <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> advmod amod nsubj ROOT prep det pobj compound appos punct <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> 4 3 2 1 2 4 3 5 4 2 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> dbr_Main_Course <pad> <pad> <pad> <pad>,SELECT DISTINCT COUNT( var_uri) WHERE bra_open var_x dbp_album dbr_Main_Course sep_dot var_x dbp_writer var_uri sep_dot bra_close 
List the popular works of the author of Luther: The Calling ? <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> VERB DET ADJ NOUN ADP DET NOUN ADP PROPN PUNCT DET NOUN PUNCT <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> ROOT det amod dobj prep det pobj prep pobj punct det dobj punct <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> 1 3 3 2 3 5 4 5 6 2 3 2 2 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> dbr_Luther__The_Calling <pad> <pad> <pad> <pad>,SELECT DISTINCT var_uri WHERE bra_open dbr_Luther__The_Calling dbp_author var_x sep_dot var_x dbo_notableWork var_uri sep_dot bra_close 
Which were the philosophers whose primary interest was Natural philosophy? <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> PRON AUX DET NOUN DET ADJ NOUN AUX ADJ NOUN PUNCT <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> nsubj ROOT det attr poss amod nsubj relcl amod attr punct <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> 2 1 3 2 5 5 4 3 5 4 2 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> dbr_Natural_philosophy <pad> <pad> <pad> <pad>,SELECT DISTINCT var_uri WHERE bra_open var_uri dbp_mainInterests dbr_Natural_philosophy sep_dot var_uri rdf_type dbo_Philosopher bra_close 
Was the FIS Alpine World Ski Championship of 1950 held in Colorado? <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> AUX DET PROPN PROPN PROPN PROPN PROPN ADP NUM VERB ADP PROPN PUNCT <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> aux det compound compound compound compound nsubj prep pobj ROOT prep pobj punct <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> 2 3 4 3 3 3 2 3 4 1 2 3 2 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> dbr_FIS_Alpine_World_Ski_Championships_1950 dbr_Colorado <pad> <pad> <pad>,ASK WHERE bra_open dbr_FIS_Alpine_World_Ski_Championships_1950 dbp_hostCity dbr_Colorado bra_close 
Which wine region of Bogdanua is the Croatian Inline hockey team part of ? <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> DET NOUN NOUN ADP PROPN AUX DET PROPN PROPN NOUN NOUN NOUN ADP PUNCT <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> det compound nsubj prep pobj ROOT det compound compound compound compound attr prep punct <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> 3 3 2 3 4 1 3 5 4 4 3 2 3 2 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> dbr_Bogdanuša dbr_Croatian_Inline_Hockey_League <pad> <pad> <pad>, SELECT DISTINCT var_uri WHERE bra_open dbr_Bogdanuša dbo_wineRegion var_uri sep_dot dbr_Croatian_Inline_Hockey_League dbo_country var_uri bra_close 
What is the place of death of the royalties one of whose parents was Adam Ludwik Czartoryski? <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> PRON AUX DET NOUN ADP NOUN ADP DET NOUN NUM ADP DET NOUN AUX PROPN PROPN PROPN PUNCT <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> attr ROOT det nsubj prep pobj prep det pobj appos prep poss nsubj relcl compound compound attr punct <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> 2 1 3 2 3 4 5 7 6 7 8 10 9 8 11 10 9 2 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> dbr_Adam_Ludwik_Czartoryski <pad> <pad> <pad> <pad>,SELECT DISTINCT var_uri WHERE bra_open var_x dbo_parent dbr_Adam_Ludwik_Czartoryski sep_dot var_x dbp_deathPlace var_uri sep_dot var_x rdf_type dbo_Royalty bra_close 
In which country is the Chapelle Saint-Louis de Carthage located ? <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> SCONJ DET NOUN AUX DET PROPN PROPN PUNCT PROPN PROPN PROPN VERB PUNCT <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> mark det nsubj ROOT det compound compound punct nmod compound attr acl punct <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> 2 3 2 1 3 3 3 3 3 3 2 3 2 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> dbr_Chapelle_Saint <pad> <pad> <pad> <pad>,SELECT DISTINCT var_uri WHERE bra_open dbr_Chapelle_Saint-Louis_de_Carthage dbo_location var_x sep_dot var_x dbo_country var_uri sep_dot bra_close 
where did the office holder died who is successor to Elmer Burkett ? <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> SCONJ AUX DET NOUN NOUN VERB SPACE PRON AUX NOUN ADP PROPN PROPN PUNCT <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> advmod aux det compound nsubj ROOT dep nsubj relcl attr prep compound pobj punct <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> 2 2 3 3 2 1 2 4 3 4 5 7 6 2 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> dbr_Elmer_Burkett <pad> <pad> <pad> <pad>,SELECT DISTINCT var_uri WHERE bra_open var_x dbp_successor dbr_Elmer_Burkett sep_dot var_x dbp_deathPlace var_uri sep_dot var_x rdf_type dbo_OfficeHolder bra_close 
What things canonized John of Damascus and and also venerated the Edwin of Northumbria ? <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> PRON NOUN VERB PROPN ADP PROPN CCONJ CCONJ ADV VERB DET PROPN ADP PROPN PUNCT <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> dobj nsubj ROOT dobj prep pobj cc cc advmod conj det dobj prep pobj punct <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> 2 2 1 2 3 4 2 2 3 2 4 3 4 5 2 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> dbr_John_of_Damascus dbr_Edwin_of_Northumbria <pad> <pad> <pad>, SELECT DISTINCT var_uri WHERE bra_open dbr_John_of_Damascus dbo_canonizedBy var_uri sep_dot dbr_Edwin_of_Northumbria dbp_veneratedIn var_uri bra_close 
What is the common award won by geoffrey Rush and Laemmle Theatres ? <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> PRON AUX DET ADJ NOUN VERB ADP NOUN PROPN CCONJ PROPN PROPN PUNCT <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> attr aux det amod nsubj ROOT agent compound pobj cc compound conj punct <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> 3 2 3 3 2 1 2 4 3 4 5 4 2 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> dbr_Geoffrey_Rush dbr_Laemmle_Theatres <pad> <pad> <pad>, SELECT DISTINCT var_uri WHERE bra_open dbr_Geoffrey_Rush dbp_awards var_uri sep_dot dbr_Laemmle_Theatres dbo_service var_uri bra_close 
What is the total number of other restingplace of the politicians whose one of the restingplace is East Norwalk Historical Cemetery? <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> PRON AUX DET ADJ NOUN ADP ADJ NOUN ADP DET NOUN DET NUM ADP DET NOUN AUX PROPN PROPN PROPN PROPN PUNCT <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> attr ROOT det amod nsubj prep amod pobj prep det pobj poss nsubj prep det pobj relcl compound compound compound attr punct <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> 2 1 3 3 2 3 5 4 5 7 6 9 8 9 11 10 7 10 9 9 8 2 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> dbr_East_Norwalk_Historical_Cemetery <pad> <pad> <pad> <pad>, SELECT DISTINCT COUNT( var_uri) WHERE bra_open var_x dbp_restingplace dbr_East_Norwalk_Historical_Cemetery sep_dot var_x dbp_restingplace var_uri bra_close 
Who were the pole drivers in GP when Damon hill was a first driver? <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> PRON AUX DET NOUN NOUN ADP PROPN SCONJ PROPN NOUN AUX DET ADJ NOUN PUNCT <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> attr ROOT det compound nsubj prep pobj advmod compound nsubj advcl det amod attr punct <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> 2 1 3 3 2 3 4 3 4 3 2 4 4 3 2 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> dbr_Damon_Hill <pad> <pad> <pad> <pad>,SELECT DISTINCT var_uri WHERE bra_open var_x dbo_firstDriver dbr_Damon_Hill sep_dot var_x dbo_poleDriver var_uri sep_dot var_x rdf_type dbo_GrandPrix bra_close 
How many albums were released under the Victor Entertainment label? <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> SCONJ ADJ NOUN AUX VERB ADP DET PROPN PROPN NOUN PUNCT <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> advmod amod nsubjpass auxpass ROOT prep det compound compound pobj punct <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> 4 3 2 2 1 2 4 5 4 3 2 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> dbr_Victor_Entertainment <pad> <pad> <pad> <pad>,SELECT DISTINCT COUNT( var_uri) WHERE bra_open var_uri dbp_label dbr_Victor_Entertainment sep_dot var_uri rdf_type dbo_Album bra_close 
To which company is Michael Dell a father company? <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> ADP DET NOUN AUX PROPN PROPN DET NOUN NOUN PUNCT <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> dep det nsubj ROOT compound nsubj det compound appos punct <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> 2 3 2 1 3 2 4 4 3 2 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> dbr_Michael_Dell <pad> <pad> <pad> <pad>,SELECT DISTINCT var_uri WHERE bra_open var_uri dbo_owningCompany dbr_Michael_Dell sep_dot var_uri rdf_type dbo_Company bra_close 
What is the source location of Thornton Creek ? <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> PRON AUX DET NOUN NOUN ADP PROPN PROPN PUNCT <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> attr ROOT det compound nsubj prep compound pobj punct <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> 2 1 3 3 2 3 5 4 2 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> dbr_Thornton_Creek <pad> <pad> <pad> <pad>, SELECT DISTINCT var_uri WHERE bra_open dbr_Thornton_Creek dbp_sourceLocation var_uri bra_close 
To which company does Raymond Conner is critical to? <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> ADP DET NOUN AUX PROPN PROPN AUX ADJ ADP PUNCT <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> dep det nsubj aux compound nsubj ROOT acomp prep punct <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> 2 3 2 2 3 2 1 2 3 2 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> dbr_Raymond_Conner <pad> <pad> <pad> <pad>,SELECT DISTINCT var_uri WHERE bra_open var_uri dbp_keyPeople dbr_Raymond_Conner sep_dot var_uri rdf_type dbo_Company bra_close 
