question,query
"Скільки місій було у програмі польотів ""Союз""?",SELECT (COUNT(DISTINCT var_uri) AS var_c) WHERE bra_open var_uri dbp_programme dbr_Soyuz_programme bra_close 
Kiek misijų turėjo programa Sąjunga?,SELECT (COUNT(DISTINCT var_uri) AS var_c) WHERE bra_open var_uri dbp_programme dbr_Soyuz_programme bra_close 
Колькі місій мела праграма Саюз?,SELECT (COUNT(DISTINCT var_uri) AS var_c) WHERE bra_open var_uri dbp_programme dbr_Soyuz_programme bra_close 
Give me all the TV shows with Neil Patrick Harris.,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_TelevisionShow ; dbo_starring dbr_Neil_Patrick_Harris bra_close 
Gib mir alle Fernsehsendungen mit Neil Patrick Harris.,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_TelevisionShow ; dbo_starring dbr_Neil_Patrick_Harris bra_close 
Donne-moi tous les programmes télévisés avec Neil Patrick Harris.,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_TelevisionShow ; dbo_starring dbr_Neil_Patrick_Harris bra_close 
"Назовите все телешоу, в которых снимался Нил Патрик Харрис.",SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_TelevisionShow ; dbo_starring dbr_Neil_Patrick_Harris bra_close 
"Перерахуйте усі серіали, у яких грав Ніл Патрік Гарріс",SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_TelevisionShow ; dbo_starring dbr_Neil_Patrick_Harris bra_close 
Išvardykite visas TV laidas su Neilu Patricku Harrisu?,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_TelevisionShow ; dbo_starring dbr_Neil_Patrick_Harris bra_close 
Пералічыце ўсе ТБ шоу з Нілам Патрыкам Харысам?,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_TelevisionShow ; dbo_starring dbr_Neil_Patrick_Harris bra_close 
Sվեք ինձ Նիլ Պատրիկ Հարիսի բոլոր հեռուստասերիալները:,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_TelevisionShow ; dbo_starring dbr_Neil_Patrick_Harris bra_close 
When were the Hells Angels founded?,SELECT DISTINCT var_date WHERE bra_open dbr_Hells_Angels dbp_founded var_date bra_close 
Wann wurden die Berge der Engel gegründet?,SELECT DISTINCT var_date WHERE bra_open dbr_Hells_Angels dbp_founded var_date bra_close 
Quand Mont Angeles a été fondée?,SELECT DISTINCT var_date WHERE bra_open dbr_Hells_Angels dbp_founded var_date bra_close 
Когда были основаны Ангелы Ада?,SELECT DISTINCT var_date WHERE bra_open dbr_Hells_Angels dbp_founded var_date bra_close 
"Коли були створені ""Пекельні янголи""?",SELECT DISTINCT var_date WHERE bra_open dbr_Hells_Angels dbp_founded var_date bra_close 
Kada buvo įkurta Hells Angels?,SELECT DISTINCT var_date WHERE bra_open dbr_Hells_Angels dbp_founded var_date bra_close 
Калі былі заснаваны Hells Angels?,SELECT DISTINCT var_date WHERE bra_open dbr_Hells_Angels dbp_founded var_date bra_close 
Angels Hells ҡасан нигеҙ һалынған?,SELECT DISTINCT var_date WHERE bra_open dbr_Hells_Angels dbp_founded var_date bra_close 
Ե՞րբ են հիմնվել Հելլս Անգէլսը:,SELECT DISTINCT var_date WHERE bra_open dbr_Hells_Angels dbp_founded var_date bra_close 
What is the net income of Apple?,SELECT DISTINCT var_ni WHERE bra_open dbr_Apple_Inc sep_dot dbo_netIncome var_ni bra_close 
Was ist Apples Nettoeinkommen?,SELECT DISTINCT var_ni WHERE bra_open dbr_Apple_Inc sep_dot dbo_netIncome var_ni bra_close 
Quel est le revenu net d'une Apple?,SELECT DISTINCT var_ni WHERE bra_open dbr_Apple_Inc sep_dot dbo_netIncome var_ni bra_close 
Какова чистая прибыль Эппл?,SELECT DISTINCT var_ni WHERE bra_open dbr_Apple_Inc sep_dot dbo_netIncome var_ni bra_close 
Скільки складає чистий дохід компаніі Apple?,SELECT DISTINCT var_ni WHERE bra_open dbr_Apple_Inc sep_dot dbo_netIncome var_ni bra_close 
Kokios yra „Apple“ grynosios pajamos?,SELECT DISTINCT var_ni WHERE bra_open dbr_Apple_Inc sep_dot dbo_netIncome var_ni bra_close 
Які чысты даход Эпл?,SELECT DISTINCT var_ni WHERE bra_open dbr_Apple_Inc sep_dot dbo_netIncome var_ni bra_close 
Таҙа килем Эпл ниндәй?,SELECT DISTINCT var_ni WHERE bra_open dbr_Apple_Inc sep_dot dbo_netIncome var_ni bra_close 
Որքա՞ն է Էփլի զուտ եկամուտը:,SELECT DISTINCT var_ni WHERE bra_open dbr_Apple_Inc sep_dot dbo_netIncome var_ni bra_close 
Give me all Swedish holidays.,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Holiday ; dbo_country dbr_Sweden bra_close 
Gib mir alle schwedischen Feiertage,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Holiday ; dbo_country dbr_Sweden bra_close 
Donnez-moi toutes les vacances Suédoises,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Holiday ; dbo_country dbr_Sweden bra_close 
Назовите все шведские праздники.,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Holiday ; dbo_country dbr_Sweden bra_close 
Перерахуйте усі шведські свята.,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Holiday ; dbo_country dbr_Sweden bra_close 
Išvardinti visas Švedijos šventes?,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Holiday ; dbo_country dbr_Sweden bra_close 
Пералічыце ўсе шведскія святы?,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Holiday ; dbo_country dbr_Sweden bra_close 
Տվեք ինձ բոլոր շվեդական տոները:,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Holiday ; dbo_country dbr_Sweden bra_close 
In which city was the former Dutch queen Juliana buried?,SELECT DISTINCT var_uri WHERE bra_open dbr_Juliana_of_the_Netherlands dbp_burialPlace var_uri sep_dot var_uri a dbo_Settlement bra_close 
In welcher Stadt wurde die ehemalige dänische Königin Julian begraben?,SELECT DISTINCT var_uri WHERE bra_open dbr_Juliana_of_the_Netherlands dbp_burialPlace var_uri sep_dot var_uri a dbo_Settlement bra_close 
Dans quelle ville l'ancienne reine du Danemark Juliana a-t-elle été enterrée?,SELECT DISTINCT var_uri WHERE bra_open dbr_Juliana_of_the_Netherlands dbp_burialPlace var_uri sep_dot var_uri a dbo_Settlement bra_close 
В каком городе была рождена бывшая королева Нидерландов - Джулиана?,SELECT DISTINCT var_uri WHERE bra_open dbr_Juliana_of_the_Netherlands dbp_burialPlace var_uri sep_dot var_uri a dbo_Settlement bra_close 
У якому місті була похована колишня голандська королева Юліана?,SELECT DISTINCT var_uri WHERE bra_open dbr_Juliana_of_the_Netherlands dbp_burialPlace var_uri sep_dot var_uri a dbo_Settlement bra_close 
Kuriame mieste palaidota buvusi Nyderlandų karalienė Juliana?,SELECT DISTINCT var_uri WHERE bra_open dbr_Juliana_of_the_Netherlands dbp_burialPlace var_uri sep_dot var_uri a dbo_Settlement bra_close 
У якім горадзе пахаваная былая галандская каралева Юліяна?,SELECT DISTINCT var_uri WHERE bra_open dbr_Juliana_of_the_Netherlands dbp_burialPlace var_uri sep_dot var_uri a dbo_Settlement bra_close 
Элекке голландия королеваһы Юлиана ниндәй ҡалала ерләнгән?,SELECT DISTINCT var_uri WHERE bra_open dbr_Juliana_of_the_Netherlands dbp_burialPlace var_uri sep_dot var_uri a dbo_Settlement bra_close 
Ո՞ր քաղաքում է թաղվել Հոլանդիայի նախկին թագուհի Julուլիանան:,SELECT DISTINCT var_uri WHERE bra_open dbr_Juliana_of_the_Netherlands dbp_burialPlace var_uri sep_dot var_uri a dbo_Settlement bra_close 
List all the musicals with music by Leonard Bernstein.,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Musical ; dbo_musicBy dbr_Leonard_Bernstein bra_close 
Listen Sie alle Musicals mit Musik von Leonard Bernstein auf.,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Musical ; dbo_musicBy dbr_Leonard_Bernstein bra_close 
Listez toutes les comédies musicales avec la musique de Leonard Bernstein.,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Musical ; dbo_musicBy dbr_Leonard_Bernstein bra_close 
"Назовите все мюзклы, где автором музыки был Леонард Бернштейн.",SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Musical ; dbo_musicBy dbr_Leonard_Bernstein bra_close 
Перерахуйте усі мюзикли з музикою Леонарда Бернстайна,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Musical ; dbo_musicBy dbr_Leonard_Bernstein bra_close 
Išvardykite visus Leonardo Bernsteino miuziklus.,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Musical ; dbo_musicBy dbr_Leonard_Bernstein bra_close 
Пералічыце ўсе мюзіклы Леанарда Бернстайна.,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Musical ; dbo_musicBy dbr_Leonard_Bernstein bra_close 
Թվարկեք Լեոնարդ Բեռնշտեյնի երաժշտությունը ներկայացնող բոլոր մյուզիքլները:,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Musical ; dbo_musicBy dbr_Leonard_Bernstein bra_close 
Give me all companies in the advertising industry.,"SELECT (COUNT(DISTINCT var_uri) AS var_c) WHERE bra_open var_uri a dbo_Company bra_open var_uri dbo_industry dbr_Advertising bra_close UNION bra_open var_uri dbo_industry var_industry FILTER regex( var_industry, ""advertising"", ""i"") bra_close bra_close "
Gib mir alle Firmen der Werbeindustrie.,"SELECT (COUNT(DISTINCT var_uri) AS var_c) WHERE bra_open var_uri a dbo_Company bra_open var_uri dbo_industry dbr_Advertising bra_close UNION bra_open var_uri dbo_industry var_industry FILTER regex( var_industry, ""advertising"", ""i"") bra_close bra_close "
Donne-moi toutes les entreprises de l'industrie de la publicité.,"SELECT (COUNT(DISTINCT var_uri) AS var_c) WHERE bra_open var_uri a dbo_Company bra_open var_uri dbo_industry dbr_Advertising bra_close UNION bra_open var_uri dbo_industry var_industry FILTER regex( var_industry, ""advertising"", ""i"") bra_close bra_close "
Назовите все компании в индустрии рекламы.,"SELECT (COUNT(DISTINCT var_uri) AS var_c) WHERE bra_open var_uri a dbo_Company bra_open var_uri dbo_industry dbr_Advertising bra_close UNION bra_open var_uri dbo_industry var_industry FILTER regex( var_industry, ""advertising"", ""i"") bra_close bra_close "
Подайте кількість компаній у рекламній індустрії.,"SELECT (COUNT(DISTINCT var_uri) AS var_c) WHERE bra_open var_uri a dbo_Company bra_open var_uri dbo_industry dbr_Advertising bra_close UNION bra_open var_uri dbo_industry var_industry FILTER regex( var_industry, ""advertising"", ""i"") bra_close bra_close "
Išvardykite visas reklamos pramonės įmones.,"SELECT (COUNT(DISTINCT var_uri) AS var_c) WHERE bra_open var_uri a dbo_Company bra_open var_uri dbo_industry dbr_Advertising bra_close UNION bra_open var_uri dbo_industry var_industry FILTER regex( var_industry, ""advertising"", ""i"") bra_close bra_close "
Пералічыце ўсе кампаніі ў індустрыі рэкламы.,"SELECT (COUNT(DISTINCT var_uri) AS var_c) WHERE bra_open var_uri a dbo_Company bra_open var_uri dbo_industry dbr_Advertising bra_close UNION bra_open var_uri dbo_industry var_industry FILTER regex( var_industry, ""advertising"", ""i"") bra_close bra_close "
Ցույց տվեք ինձ բոլոր գովազդային արդյունաբերության բոլոր ընկերությունները:,"SELECT (COUNT(DISTINCT var_uri) AS var_c) WHERE bra_open var_uri a dbo_Company bra_open var_uri dbo_industry dbr_Advertising bra_close UNION bra_open var_uri dbo_industry var_industry FILTER regex( var_industry, ""advertising"", ""i"") bra_close bra_close "
What is the largest metropolitan area in Washington state?,SELECT DISTINCT var_uri WHERE bra_open dbr_Washington_(state) dbp_largestmetro var_uri bra_close 
Welche Metropole ist die größte im Washington Staat?,SELECT DISTINCT var_uri WHERE bra_open dbr_Washington_(state) dbp_largestmetro var_uri bra_close 
Quelle est la plus grande métropole de l'état de Washington?,SELECT DISTINCT var_uri WHERE bra_open dbr_Washington_(state) dbp_largestmetro var_uri bra_close 
Какова наибольшая городская территория штата Вашингтон?,SELECT DISTINCT var_uri WHERE bra_open dbr_Washington_(state) dbp_largestmetro var_uri bra_close 
Який найбільший мегаполіс у штаті Вашингтон?,SELECT DISTINCT var_uri WHERE bra_open dbr_Washington_(state) dbp_largestmetro var_uri bra_close 
Koks yra didžiausias Vašingtono valstijos miestas?,SELECT DISTINCT var_uri WHERE bra_open dbr_Washington_(state) dbp_largestmetro var_uri bra_close 
Які самы вялікі горад у штаце Вашынгтон?,SELECT DISTINCT var_uri WHERE bra_open dbr_Washington_(state) dbp_largestmetro var_uri bra_close 
Вашингтон штатында иң ҙур ҡала ниндәй?,SELECT DISTINCT var_uri WHERE bra_open dbr_Washington_(state) dbp_largestmetro var_uri bra_close 
Ո՞րն է Վաշինգտոն նահանգի ամենամեծ մայրաքաղաքային շրջանը:,SELECT DISTINCT var_uri WHERE bra_open dbr_Washington_(state) dbp_largestmetro var_uri bra_close 
Who killed John Lennon?,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Person ; dbp_conviction dbr_Death_of_John_Lennon bra_close 
Wer hat John Lennon getötet?,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Person ; dbp_conviction dbr_Death_of_John_Lennon bra_close 
Qui a tué John Lennon?,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Person ; dbp_conviction dbr_Death_of_John_Lennon bra_close 
Кто убил Джона Леннона?,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Person ; dbp_conviction dbr_Death_of_John_Lennon bra_close 
Хто вбив Джона Ленона?,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Person ; dbp_conviction dbr_Death_of_John_Lennon bra_close 
Kas nužudė Johną Lennoną?,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Person ; dbp_conviction dbr_Death_of_John_Lennon bra_close 
Хто забіў джона ленана?,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Person ; dbp_conviction dbr_Death_of_John_Lennon bra_close 
Джон Леннон кем үтерде?,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Person ; dbp_conviction dbr_Death_of_John_Lennon bra_close 
Ո՞վ է սպանել Ջոն Լենոնին:,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Person ; dbp_conviction dbr_Death_of_John_Lennon bra_close 
Which writers studied in Istanbul?,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Writer bra_open var_uri dbo_almaMater var_x bra_close UNION bra_open var_uri dbo_education var_x bra_close bra_open var_x dbo_city dbr_Istanbul bra_close UNION bra_open var_x dbp_city dbr_Istanbul bra_close bra_close 
Welche Schriftsteller haben in Istanbul studiert ?,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Writer bra_open var_uri dbo_almaMater var_x bra_close UNION bra_open var_uri dbo_education var_x bra_close bra_open var_x dbo_city dbr_Istanbul bra_close UNION bra_open var_x dbp_city dbr_Istanbul bra_close bra_close 
Quels écrivains ont étudié à Istanbul?,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Writer bra_open var_uri dbo_almaMater var_x bra_close UNION bra_open var_uri dbo_education var_x bra_close bra_open var_x dbo_city dbr_Istanbul bra_close UNION bra_open var_x dbp_city dbr_Istanbul bra_close bra_close 
Какие писатели учились в Стамбуле?,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Writer bra_open var_uri dbo_almaMater var_x bra_close UNION bra_open var_uri dbo_education var_x bra_close bra_open var_x dbo_city dbr_Istanbul bra_close UNION bra_open var_x dbp_city dbr_Istanbul bra_close bra_close 
Які письменники навчалися в Істамублі?,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Writer bra_open var_uri dbo_almaMater var_x bra_close UNION bra_open var_uri dbo_education var_x bra_close bra_open var_x dbo_city dbr_Istanbul bra_close UNION bra_open var_x dbp_city dbr_Istanbul bra_close bra_close 
Kuris rašytojas studijavo Stambule?,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Writer bra_open var_uri dbo_almaMater var_x bra_close UNION bra_open var_uri dbo_education var_x bra_close bra_open var_x dbo_city dbr_Istanbul bra_close UNION bra_open var_x dbp_city dbr_Istanbul bra_close bra_close 
Хто з пісьменнікаў вучыўся ў стамбуле?,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Writer bra_open var_uri dbo_almaMater var_x bra_close UNION bra_open var_uri dbo_education var_x bra_close bra_open var_x dbo_city dbr_Istanbul bra_close UNION bra_open var_x dbp_city dbr_Istanbul bra_close bra_close 
Истанбулда уҡый яҙыусы кем?,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Writer bra_open var_uri dbo_almaMater var_x bra_close UNION bra_open var_uri dbo_education var_x bra_close bra_open var_x dbo_city dbr_Istanbul bra_close UNION bra_open var_x dbp_city dbr_Istanbul bra_close bra_close 
Ո՞ր գրողներն են սովորել Ստամբուլում:,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Writer bra_open var_uri dbo_almaMater var_x bra_close UNION bra_open var_uri dbo_education var_x bra_close bra_open var_x dbo_city dbr_Istanbul bra_close UNION bra_open var_x dbp_city dbr_Istanbul bra_close bra_close 
Give me all Australian metalcore bands.,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Band ; dbo_genre dbr_Metalcore bra_open var_uri dbo_hometown dbr_Australia bra_close UNION bra_open var_uri dbo_hometown var_h sep_dot var_h dbo_country dbr_Australia bra_close bra_close 
Gib mir alle australischen metalcore-Bands.,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Band ; dbo_genre dbr_Metalcore bra_open var_uri dbo_hometown dbr_Australia bra_close UNION bra_open var_uri dbo_hometown var_h sep_dot var_h dbo_country dbr_Australia bra_close bra_close 
Donnez-moi tous les groupes de metalcore australiens.,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Band ; dbo_genre dbr_Metalcore bra_open var_uri dbo_hometown dbr_Australia bra_close UNION bra_open var_uri dbo_hometown var_h sep_dot var_h dbo_country dbr_Australia bra_close bra_close 
Перечислите все австралийские металкор-группы,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Band ; dbo_genre dbr_Metalcore bra_open var_uri dbo_hometown dbr_Australia bra_close UNION bra_open var_uri dbo_hometown var_h sep_dot var_h dbo_country dbr_Australia bra_close bra_close 
Перерахуйте усі австралійські металкор групи,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Band ; dbo_genre dbr_Metalcore bra_open var_uri dbo_hometown dbr_Australia bra_close UNION bra_open var_uri dbo_hometown var_h sep_dot var_h dbo_country dbr_Australia bra_close bra_close 
Išvardykite visas Australijos metalcore grupes,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Band ; dbo_genre dbr_Metalcore bra_open var_uri dbo_hometown dbr_Australia bra_close UNION bra_open var_uri dbo_hometown var_h sep_dot var_h dbo_country dbr_Australia bra_close bra_close 
Пералічыце ўсе аўстралійскія металкор групы,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Band ; dbo_genre dbr_Metalcore bra_open var_uri dbo_hometown dbr_Australia bra_close UNION bra_open var_uri dbo_hometown var_h sep_dot var_h dbo_country dbr_Australia bra_close bra_close 
Which countries adopted the Euro?,"SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Country bra_open var_uri dbo_currency dbr_Euro bra_close UNION bra_open var_uri dbp_currencyCode ""EUR""@en bra_close bra_close "
Welche Länder haben den Euro eingeführt?,"SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Country bra_open var_uri dbo_currency dbr_Euro bra_close UNION bra_open var_uri dbp_currencyCode ""EUR""@en bra_close bra_close "
Quels pays ont adopté l'Euro ?,"SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Country bra_open var_uri dbo_currency dbr_Euro bra_close UNION bra_open var_uri dbp_currencyCode ""EUR""@en bra_close bra_close "
Какие страны используют Евро?,"SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Country bra_open var_uri dbo_currency dbr_Euro bra_close UNION bra_open var_uri dbp_currencyCode ""EUR""@en bra_close bra_close "
Які країни прийняли Евро,"SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Country bra_open var_uri dbo_currency dbr_Euro bra_close UNION bra_open var_uri dbp_currencyCode ""EUR""@en bra_close bra_close "
Kurios šalys priėmė eurą,"SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Country bra_open var_uri dbo_currency dbr_Euro bra_close UNION bra_open var_uri dbp_currencyCode ""EUR""@en bra_close bra_close "
Якія краіны прынялі Еўра,"SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Country bra_open var_uri dbo_currency dbr_Euro bra_close UNION bra_open var_uri dbp_currencyCode ""EUR""@en bra_close bra_close "
Ниндәй илдәрҙә евроны ҡабул итә.,"SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Country bra_open var_uri dbo_currency dbr_Euro bra_close UNION bra_open var_uri dbp_currencyCode ""EUR""@en bra_close bra_close "
Give me all types of eating disorders.,SELECT DISTINCT var_uri WHERE bra_open var_uri a yago_WikicatEatingDisorders bra_close 
Gib mir alle Arten von Essstörungen.,SELECT DISTINCT var_uri WHERE bra_open var_uri a yago_WikicatEatingDisorders bra_close 
Donnez-moi tous les types de troubles alimentaires.,SELECT DISTINCT var_uri WHERE bra_open var_uri a yago_WikicatEatingDisorders bra_close 
Перечислите все расстройсква ЖКТ?,SELECT DISTINCT var_uri WHERE bra_open var_uri a yago_WikicatEatingDisorders bra_close 
Перерахуйте усі види харчових розладів,SELECT DISTINCT var_uri WHERE bra_open var_uri a yago_WikicatEatingDisorders bra_close 
Išvardykite visų rūšių valgymo sutrikimus,SELECT DISTINCT var_uri WHERE bra_open var_uri a yago_WikicatEatingDisorders bra_close 
Пералічыце ўсе віды харчовых расстройстваў,SELECT DISTINCT var_uri WHERE bra_open var_uri a yago_WikicatEatingDisorders bra_close 
Аҙыҡ-түлек төрҙәрен һанап боҙолоп бөтәсәк,SELECT DISTINCT var_uri WHERE bra_open var_uri a yago_WikicatEatingDisorders bra_close 
Was Marc Chagall a jew?,"ASK WHERE bra_open dbr_Marc_Chagall dbp_ethnicity ""Jewish""@en bra_close "
War Marc Chagall Jude?,"ASK WHERE bra_open dbr_Marc_Chagall dbp_ethnicity ""Jewish""@en bra_close "
Marc Chagall était-il juif ?,"ASK WHERE bra_open dbr_Marc_Chagall dbp_ethnicity ""Jewish""@en bra_close "
Марк Шагал еврейского происхождения?,"ASK WHERE bra_open dbr_Marc_Chagall dbp_ethnicity ""Jewish""@en bra_close "
Марк Шагал був євреєм,"ASK WHERE bra_open dbr_Marc_Chagall dbp_ethnicity ""Jewish""@en bra_close "
Marcas Chagallas buvo žydas,"ASK WHERE bra_open dbr_Marc_Chagall dbp_ethnicity ""Jewish""@en bra_close "
Марк Шагал быў габрэем,"ASK WHERE bra_open dbr_Marc_Chagall dbp_ethnicity ""Jewish""@en bra_close "
Атлап булмай йәһүдтәр Марк,"ASK WHERE bra_open dbr_Marc_Chagall dbp_ethnicity ""Jewish""@en bra_close "
What was Brazil's lowest rank in the FIFA World Ranking?,SELECT DISTINCT var_n WHERE bra_open dbr_Brazil_national_football_team dbp_fifaMin var_n bra_close 
Was ist Brasiliens niedrigster Rang in der FIFA Weltrangliste?,SELECT DISTINCT var_n WHERE bra_open dbr_Brazil_national_football_team dbp_fifaMin var_n bra_close 
Quel a été le rang le plus bas du Brésil au classement mondial de la FIFA ?,SELECT DISTINCT var_n WHERE bra_open dbr_Brazil_national_football_team dbp_fifaMin var_n bra_close 
Какое наименьшее место в рейтинге ФИФА занимала Бразилия?,SELECT DISTINCT var_n WHERE bra_open dbr_Brazil_national_football_team dbp_fifaMin var_n bra_close 
Яке найнижче місце займала Бразилія в світовому рейтингу ФІФА,SELECT DISTINCT var_n WHERE bra_open dbr_Brazil_national_football_team dbp_fifaMin var_n bra_close 
Kokia pati žemiausia vietą užėmė Brazilija pasaulio įvertinimą FIFA,SELECT DISTINCT var_n WHERE bra_open dbr_Brazil_national_football_team dbp_fifaMin var_n bra_close 
Якое самае нізкае месца займала Бразілія ў сусветным рэйтынгу ФІФА,SELECT DISTINCT var_n WHERE bra_open dbr_Brazil_national_football_team dbp_fifaMin var_n bra_close 
Фифа рейтингы ниндәй урын биләй бразилияның донъяның иң түбән,SELECT DISTINCT var_n WHERE bra_open dbr_Brazil_national_football_team dbp_fifaMin var_n bra_close 
How many films did Leonardo DiCaprio star in?,SELECT (COUNT(DISTINCT var_uri) AS var_c) WHERE bra_open var_uri a dbo_Film ; dbo_starring dbr_Leonardo_DiCaprio bra_close 
In wie vielen Filmen hat Leonardo DiCaprio gespielt?,SELECT (COUNT(DISTINCT var_uri) AS var_c) WHERE bra_open var_uri a dbo_Film ; dbo_starring dbr_Leonardo_DiCaprio bra_close 
Dans combien de films Leonardo DiCaprio est la star ?,SELECT (COUNT(DISTINCT var_uri) AS var_c) WHERE bra_open var_uri a dbo_Film ; dbo_starring dbr_Leonardo_DiCaprio bra_close 
В скольки фильмах снимался Леонардо Дикаприо,SELECT (COUNT(DISTINCT var_uri) AS var_c) WHERE bra_open var_uri a dbo_Film ; dbo_starring dbr_Leonardo_DiCaprio bra_close 
У скількох фільмах знявся Леонардо Ді Капріо,SELECT (COUNT(DISTINCT var_uri) AS var_c) WHERE bra_open var_uri a dbo_Film ; dbo_starring dbr_Leonardo_DiCaprio bra_close 
Kiek filmų vaidino Leonardo DiCaprio?,SELECT (COUNT(DISTINCT var_uri) AS var_c) WHERE bra_open var_uri a dbo_Film ; dbo_starring dbr_Leonardo_DiCaprio bra_close 
У колькіх фільмах зняўся Леанарда Ды Капрыа,SELECT (COUNT(DISTINCT var_uri) AS var_c) WHERE bra_open var_uri a dbo_Film ; dbo_starring dbr_Leonardo_DiCaprio bra_close 
Was Margaret Thatcher a chemist?,ASK WHERE bra_open dbr_Margaret_Thatcher dbo_profession dbr_Chemist bra_close 
War Magret Thatcher eine Chemikerin?,ASK WHERE bra_open dbr_Margaret_Thatcher dbo_profession dbr_Chemist bra_close 
Margaret Thatcher était-elle chimiste ?,ASK WHERE bra_open dbr_Margaret_Thatcher dbo_profession dbr_Chemist bra_close 
Маргарет Тетчер была химиком?,ASK WHERE bra_open dbr_Margaret_Thatcher dbo_profession dbr_Chemist bra_close 
Маргарет Тетчер була хіміком,ASK WHERE bra_open dbr_Margaret_Thatcher dbo_profession dbr_Chemist bra_close 
Margaret Tečer buvo chemikė,ASK WHERE bra_open dbr_Margaret_Thatcher dbo_profession dbr_Chemist bra_close 
Маргарэт Тэтчэр была хімікам,ASK WHERE bra_open dbr_Margaret_Thatcher dbo_profession dbr_Chemist bra_close 
Which U.S. states are in the same time zone as Utah?,SELECT DISTINCT var_uri WHERE bra_open dbr_Utah dbp_timezone var_x sep_dot var_uri a yago_WikicatStatesOfTheUnitedStates ; dbp_timezone var_x FILTER ( var_uri != dbr_Utah ) bra_close 
Welche US Bundesstaaten haben die gleiche Zeitzone wie Utah?,SELECT DISTINCT var_uri WHERE bra_open dbr_Utah dbp_timezone var_x sep_dot var_uri a yago_WikicatStatesOfTheUnitedStates ; dbp_timezone var_x FILTER ( var_uri != dbr_Utah ) bra_close 
Какие штаты США в находятся в одном часовом поясе с Ютой,SELECT DISTINCT var_uri WHERE bra_open dbr_Utah dbp_timezone var_x sep_dot var_uri a yago_WikicatStatesOfTheUnitedStates ; dbp_timezone var_x FILTER ( var_uri != dbr_Utah ) bra_close 
