question,query
谁杀了约翰列侬？ <pad> PRON VERB PART VERB PUNCT <pad> nsubj ROOT aux:asp dobj punct <pad> 2 1 2 2 2 <pad>,SELECT DISTINCT var_uri WHERE bra_open wd_Q1203 wdt_P157 var_uri sep_dot bra_close 
ジョン・レノンを殺したのは誰? <pad> PROPN SYM PROPN ADP VERB AUX SCONJ ADP PRON PUNCT <pad> compound compound obj case csubj aux mark case ROOT punct <pad> 4 4 3 4 2 3 3 3 1 2 <pad>,SELECT DISTINCT var_uri WHERE bra_open wd_Q1203 wdt_P157 var_uri sep_dot bra_close 
Хто вбив Джона Ленона? <pad> PRON VERB PROPN PROPN PUNCT <pad> nsubj ROOT obj flat:name punct <pad> 2 1 2 3 2 <pad>,SELECT DISTINCT var_uri WHERE bra_open wd_Q1203 wdt_P157 var_uri sep_dot bra_close 
Хто забіў джона ленана? <pad> PROPN NOUN PROPN PROPN PUNCT <pad> ROOT obj nmod flat:name punct <pad> 1 2 3 4 2 <pad>,SELECT DISTINCT var_uri WHERE bra_open wd_Q1203 wdt_P157 var_uri sep_dot bra_close 
Джон Леннон кем үтерде? <pad> PROPN PROPN PRON NOUN PUNCT <pad> nsubj appos obl ROOT punct <pad> 2 3 3 1 2 <pad>,SELECT DISTINCT var_uri WHERE bra_open wd_Q1203 wdt_P157 var_uri sep_dot bra_close 
¿Quién asesinó a John Lennon? <pad> PUNCT PRON VERB ADP PROPN PROPN PUNCT <pad> punct nsubj ROOT case obj flat punct <pad> 2 2 1 3 2 3 2 <pad>,SELECT DISTINCT var_uri WHERE bra_open wd_Q1203 wdt_P157 var_uri sep_dot bra_close 
Which writers studied in Istanbul? <pad> DET NOUN VERB ADP PROPN PUNCT <pad> det nsubj ROOT prep pobj punct <pad> 3 2 1 2 3 2 <pad>,SELECT DISTINCT var_uri WHERE bra_open var_uri wdt_P106 wd_Q36180 sep_dot var_uri wdt_P69/wdt_P131 wd_Q406 sep_dot bra_close 
Welche Schriftsteller haben in Istanbul studiert ? <pad> DET NOUN AUX ADP PROPN VERB PUNCT <pad> nk sb ROOT mo nk oc punct <pad> 3 2 1 3 4 2 2 <pad>,SELECT DISTINCT var_uri WHERE bra_open var_uri wdt_P106 wd_Q36180 sep_dot var_uri wdt_P69/wdt_P131 wd_Q406 sep_dot bra_close 
Какие писатели учились в Стамбуле? <pad> DET NOUN VERB ADP PROPN PUNCT <pad> det nsubj ROOT case obl punct <pad> 3 2 1 3 2 2 <pad>,SELECT DISTINCT var_uri WHERE bra_open var_uri wdt_P106 wd_Q36180 sep_dot var_uri wdt_P69/wdt_P131 wd_Q406 sep_dot bra_close 
Quels écrivains ont étudié à Istanbul? <pad> ADJ NOUN AUX VERB ADP PROPN PUNCT <pad> amod nsubj aux:tense ROOT case obl:mod punct <pad> 3 2 2 1 3 2 2 <pad>,SELECT DISTINCT var_uri WHERE bra_open var_uri wdt_P106 wd_Q36180 sep_dot var_uri wdt_P69/wdt_P131 wd_Q406 sep_dot bra_close 
Kuris rašytojas studijavo Stambule? <pad> PROPN NOUN VERB NOUN PUNCT <pad> nsubj nsubj ROOT obl:arg punct <pad> 2 2 1 2 2 <pad>,SELECT DISTINCT var_uri WHERE bra_open var_uri wdt_P106 wd_Q36180 sep_dot var_uri wdt_P69/wdt_P131 wd_Q406 sep_dot bra_close 
哪些作家在伊斯坦布尔学习过？ <pad> DET NOUN ADP PROPN VERB PART PUNCT <pad> det nsubj case nmod:prep ROOT aux:asp punct <pad> 3 2 3 2 1 2 2 <pad>,SELECT DISTINCT var_uri WHERE bra_open var_uri wdt_P106 wd_Q36180 sep_dot var_uri wdt_P69/wdt_P131 wd_Q406 sep_dot bra_close 
イスタンブールで学んだ作家は? <pad> NOUN ADP VERB AUX NOUN ADP PUNCT <pad> obl case acl aux ROOT case punct <pad> 3 4 2 3 1 2 2 <pad>,SELECT DISTINCT var_uri WHERE bra_open var_uri wdt_P106 wd_Q36180 sep_dot var_uri wdt_P69/wdt_P131 wd_Q406 sep_dot bra_close 
Які письменники навчалися в Істамублі? <pad> DET NOUN VERB ADP PROPN PUNCT <pad> det nsubj ROOT case obl punct <pad> 3 2 1 3 2 2 <pad>,SELECT DISTINCT var_uri WHERE bra_open var_uri wdt_P106 wd_Q36180 sep_dot var_uri wdt_P69/wdt_P131 wd_Q406 sep_dot bra_close 
Хто з пісьменнікаў вучыўся ў стамбуле? <pad> PROPN ADP ADV NOUN ADP PROPN PUNCT <pad> nsubj appos advmod ROOT case nmod punct <pad> 2 3 3 1 3 2 2 <pad>,SELECT DISTINCT var_uri WHERE bra_open var_uri wdt_P106 wd_Q36180 sep_dot var_uri wdt_P69/wdt_P131 wd_Q406 sep_dot bra_close 
Истанбулда уҡый яҙыусы кем? <pad> NOUN NOUN NOUN PRON PUNCT <pad> nsubj nmod appos ROOT punct <pad> 2 3 3 1 2 <pad>,SELECT DISTINCT var_uri WHERE bra_open var_uri wdt_P106 wd_Q36180 sep_dot var_uri wdt_P69/wdt_P131 wd_Q406 sep_dot bra_close 
¿Qué escritores estudiaron en Estambul? <pad> PUNCT DET NOUN VERB ADP PROPN PUNCT <pad> punct det obj ROOT case obl punct <pad> 2 3 2 1 3 2 2 <pad>,SELECT DISTINCT var_uri WHERE bra_open var_uri wdt_P106 wd_Q36180 sep_dot var_uri wdt_P69/wdt_P131 wd_Q406 sep_dot bra_close 
Give me all Australian metalcore bands. <pad> VERB PRON DET ADJ NOUN NOUN PUNCT <pad> ROOT dative det amod compound dobj punct <pad> 1 2 3 3 3 2 2 <pad>,SELECT DISTINCT var_uri WHERE bra_open var_uri wdt_P31 wd_Q215380 ; wdt_P495 wd_Q408 ; wdt_P136 wd_Q183862 sep_dot bra_close 
Gib mir alle australischen metalcore-Bands. <pad> NOUN PRON DET ADJ NOUN PUNCT <pad> ROOT da nk nk oa punct <pad> 1 2 3 3 2 2 <pad>,SELECT DISTINCT var_uri WHERE bra_open var_uri wdt_P31 wd_Q215380 ; wdt_P495 wd_Q408 ; wdt_P136 wd_Q183862 sep_dot bra_close 
Перечислите все австралийские металкор-группы <pad> VERB DET ADJ NOUN NOUN NOUN <pad> ROOT det amod obj obj obl <pad> 1 3 4 2 2 2 <pad>,SELECT DISTINCT var_uri WHERE bra_open var_uri wdt_P31 wd_Q215380 ; wdt_P495 wd_Q408 ; wdt_P136 wd_Q183862 sep_dot bra_close 
Donnez-moi tous les groupes de metalcore australiens. <pad> PROPN PRON ADJ DET NOUN ADP NOUN ADJ PUNCT <pad> ROOT dep amod det ROOT case nmod amod punct <pad> 1 2 -1 -1 -1 -1 -1 -1 -1 <pad>,SELECT DISTINCT var_uri WHERE bra_open var_uri wdt_P31 wd_Q215380 ; wdt_P495 wd_Q408 ; wdt_P136 wd_Q183862 sep_dot bra_close 
Išvardykite visas Australijos metalcore grupes <pad> VERB DET NOUN NOUN NOUN <pad> ROOT det nmod nmod obj <pad> 1 3 4 3 2 <pad>,SELECT DISTINCT var_uri WHERE bra_open var_uri wdt_P31 wd_Q215380 ; wdt_P495 wd_Q408 ; wdt_P136 wd_Q183862 sep_dot bra_close 
给我所有澳大利亚金属核乐队。 <pad> ADP PRON DET PROPN NOUN NOUN PUNCT <pad> ROOT compound:nn det nmod:assmod compound:nn dobj punct <pad> 1 3 3 3 3 2 2 <pad>,SELECT DISTINCT var_uri WHERE bra_open var_uri wdt_P31 wd_Q215380 ; wdt_P495 wd_Q408 ; wdt_P136 wd_Q183862 sep_dot bra_close 
オーストラリアのメタルコアバンドを教えてください。 <pad> PROPN ADP NOUN ADP VERB SCONJ AUX PUNCT <pad> nmod case obj case ROOT mark fixed punct <pad> 3 4 2 3 1 2 3 2 <pad>,SELECT DISTINCT var_uri WHERE bra_open var_uri wdt_P31 wd_Q215380 ; wdt_P495 wd_Q408 ; wdt_P136 wd_Q183862 sep_dot bra_close 
Перерахуйте усі австралійські металкор групи <pad> VERB DET ADJ ADJ NOUN <pad> ROOT det amod amod obj <pad> 1 3 3 3 2 <pad>,SELECT DISTINCT var_uri WHERE bra_open var_uri wdt_P31 wd_Q215380 ; wdt_P495 wd_Q408 ; wdt_P136 wd_Q183862 sep_dot bra_close 
Пералічыце ўсе аўстралійскія металкор групы <pad> NOUN NOUN NOUN PROPN PROPN <pad> ROOT nmod appos flat:name nmod <pad> 1 2 2 3 2 <pad>,SELECT DISTINCT var_uri WHERE bra_open var_uri wdt_P31 wd_Q215380 ; wdt_P495 wd_Q408 ; wdt_P136 wd_Q183862 sep_dot bra_close 
¿Qué bandas de metalcore son australianas? <pad> PUNCT DET NOUN ADP PROPN AUX NOUN PUNCT <pad> punct det nsubj case nmod cop ROOT punct <pad> 2 3 2 4 3 2 1 2 <pad>,SELECT DISTINCT var_uri WHERE bra_open var_uri wdt_P31 wd_Q215380 ; wdt_P495 wd_Q408 ; wdt_P136 wd_Q183862 sep_dot bra_close 
Which countries adopted the Euro? <pad> DET NOUN VERB DET PROPN PUNCT <pad> det nsubj ROOT det dobj punct <pad> 3 2 1 3 2 2 <pad>,SELECT DISTINCT var_uri WHERE bra_open var_uri wdt_P31 wd_Q6256 sep_dot var_uri wdt_P38 wd_Q4916 sep_dot bra_close 
Welche Länder haben den Euro eingeführt? <pad> DET NOUN AUX DET NOUN VERB PUNCT <pad> nk sb ROOT nk oa oc punct <pad> 3 2 1 4 3 2 2 <pad>,SELECT DISTINCT var_uri WHERE bra_open var_uri wdt_P31 wd_Q6256 sep_dot var_uri wdt_P38 wd_Q4916 sep_dot bra_close 
Какие страны используют Евро? <pad> DET NOUN VERB PROPN PUNCT <pad> det nsubj ROOT obj punct <pad> 3 2 1 2 2 <pad>,SELECT DISTINCT var_uri WHERE bra_open var_uri wdt_P31 wd_Q6256 sep_dot var_uri wdt_P38 wd_Q4916 sep_dot bra_close 
Quels pays ont adopté l'Euro ? <pad> ADJ NOUN AUX VERB DET PROPN PUNCT <pad> amod nsubj aux:tense ROOT det obj punct <pad> 3 2 2 1 3 2 2 <pad>,SELECT DISTINCT var_uri WHERE bra_open var_uri wdt_P31 wd_Q6256 sep_dot var_uri wdt_P38 wd_Q4916 sep_dot bra_close 
Kurios šalys priėmė eurą <pad> DET NOUN VERB NOUN <pad> amod nsubj ROOT xcomp <pad> 3 2 1 2 <pad>,SELECT DISTINCT var_uri WHERE bra_open var_uri wdt_P31 wd_Q6256 sep_dot var_uri wdt_P38 wd_Q4916 sep_dot bra_close 
哪些国家采用了欧元？ <pad> DET NOUN VERB PART NOUN PUNCT <pad> det nsubj ROOT aux:asp dobj punct <pad> 3 2 1 2 2 2 <pad>,SELECT DISTINCT var_uri WHERE bra_open var_uri wdt_P31 wd_Q6256 sep_dot var_uri wdt_P38 wd_Q4916 sep_dot bra_close 
ユーロを採用した国は? <pad> NOUN ADP VERB AUX AUX NOUN ADP PUNCT <pad> obj case acl aux aux ROOT case punct <pad> 3 4 2 3 3 1 2 2 <pad>,SELECT DISTINCT var_uri WHERE bra_open var_uri wdt_P31 wd_Q6256 sep_dot var_uri wdt_P38 wd_Q4916 sep_dot bra_close 
Які країни прийняли Евро <pad> DET NOUN VERB PROPN <pad> det nsubj ROOT obj <pad> 3 2 1 2 <pad>,SELECT DISTINCT var_uri WHERE bra_open var_uri wdt_P31 wd_Q6256 sep_dot var_uri wdt_P38 wd_Q4916 sep_dot bra_close 
Якія краіны прынялі Еўра <pad> PROPN NOUN NOUN PROPN <pad> nsubj det ROOT iobj <pad> 2 3 1 2 <pad>,SELECT DISTINCT var_uri WHERE bra_open var_uri wdt_P31 wd_Q6256 sep_dot var_uri wdt_P38 wd_Q4916 sep_dot bra_close 
Ниндәй илдәрҙә евроны ҡабул итә. <pad> PROPN PROPN NOUN X X PUNCT <pad> ROOT appos nmod appos flat:name punct <pad> 1 2 3 4 5 2 <pad>,SELECT DISTINCT var_uri WHERE bra_open var_uri wdt_P31 wd_Q6256 sep_dot var_uri wdt_P38 wd_Q4916 sep_dot bra_close 
¿Qué países utilizan el Euro? <pad> PUNCT DET NOUN VERB DET PROPN PUNCT <pad> punct det obj ROOT det obj punct <pad> 2 3 2 1 3 2 2 <pad>,SELECT DISTINCT var_uri WHERE bra_open var_uri wdt_P31 wd_Q6256 sep_dot var_uri wdt_P38 wd_Q4916 sep_dot bra_close 
Give me all types of eating disorders. <pad> VERB PRON DET NOUN ADP VERB NOUN PUNCT <pad> ROOT dative det dobj prep pcomp dobj punct <pad> 1 2 3 2 3 4 5 2 <pad>,SELECT DISTINCT var_uri WHERE bra_open var_uri wdt_P279 wd_Q373822 sep_dot bra_close 
Gib mir alle Arten von Essstörungen. <pad> NOUN PRON DET NOUN ADP NOUN PUNCT <pad> ROOT da nk oa pg nk punct <pad> 1 2 3 2 3 4 2 <pad>,SELECT DISTINCT var_uri WHERE bra_open var_uri wdt_P279 wd_Q373822 sep_dot bra_close 
Перечислите все расстройсква ЖКТ? <pad> VERB DET NOUN PROPN PUNCT <pad> ROOT det nsubj nmod punct <pad> 1 3 2 3 2 <pad>,SELECT DISTINCT var_uri WHERE bra_open var_uri wdt_P279 wd_Q373822 sep_dot bra_close 
Donnez-moi tous les types de troubles alimentaires. <pad> PROPN PRON ADJ DET NOUN ADP NOUN ADJ PUNCT <pad> ROOT dep amod det ROOT case nmod amod punct <pad> 1 2 -1 -1 -1 -1 -1 -1 -1 <pad>,SELECT DISTINCT var_uri WHERE bra_open var_uri wdt_P279 wd_Q373822 sep_dot bra_close 
Išvardykite visų rūšių valgymo sutrikimus <pad> VERB DET NOUN NOUN NOUN <pad> ROOT det obl:arg nmod obj <pad> 1 5 4 3 2 <pad>,SELECT DISTINCT var_uri WHERE bra_open var_uri wdt_P279 wd_Q373822 sep_dot bra_close 
给我所有类型的饮食失调症。 <pad> VERB PRON DET NOUN PART NOUN PUNCT <pad> ROOT compound:nn det nmod:assmod case dobj punct <pad> 1 4 4 3 4 2 2 <pad>,SELECT DISTINCT var_uri WHERE bra_open var_uri wdt_P279 wd_Q373822 sep_dot bra_close 
あらゆる種類の摂食障害を教えてください。 <pad> DET NOUN ADP NOUN NOUN ADP VERB SCONJ AUX PUNCT <pad> det nmod case compound obj case ROOT mark fixed punct <pad> 4 3 4 3 2 3 1 2 3 2 <pad>,SELECT DISTINCT var_uri WHERE bra_open var_uri wdt_P279 wd_Q373822 sep_dot bra_close 
Перерахуйте усі види харчових розладів <pad> VERB DET NOUN ADJ NOUN <pad> ROOT det obj amod nmod <pad> 1 3 2 4 3 <pad>,SELECT DISTINCT var_uri WHERE bra_open var_uri wdt_P279 wd_Q373822 sep_dot bra_close 
Пералічыце ўсе віды харчовых расстройстваў <pad> NOUN NOUN PROPN ADJ NOUN <pad> ROOT nmod appos amod nmod <pad> 1 2 2 3 2 <pad>,SELECT DISTINCT var_uri WHERE bra_open var_uri wdt_P279 wd_Q373822 sep_dot bra_close 
Аҙыҡ-түлек төрҙәрен һанап боҙолоп бөтәсәк <pad> PROPN PROPN PROPN PROPN PROPN <pad> ROOT obj appos flat:name punct <pad> 1 2 3 4 2 <pad>,SELECT DISTINCT var_uri WHERE bra_open var_uri wdt_P279 wd_Q373822 sep_dot bra_close 
¿Cuáles son los tipos de trastornos alimenticios? <pad> PUNCT PRON AUX DET NOUN ADP NOUN ADJ PUNCT <pad> punct nsubj cop det ROOT case nmod amod punct <pad> 2 2 2 2 1 3 2 3 2 <pad>,SELECT DISTINCT var_uri WHERE bra_open var_uri wdt_P279 wd_Q373822 sep_dot bra_close 
Was Marc Chagall a jew? <pad> AUX PROPN VERB DET NOUN PUNCT <pad> ROOT nsubj nsubj det dobj punct <pad> 1 3 2 4 3 2 <pad>,ASK WHERE bra_open wd_Q93284 wdt_P172 wd_Q7325 sep_dot bra_close 
War Marc Chagall Jude? <pad> AUX PROPN PROPN PROPN PUNCT <pad> ROOT pnc pnc sb punct <pad> 1 3 3 2 2 <pad>,ASK WHERE bra_open wd_Q93284 wdt_P172 wd_Q7325 sep_dot bra_close 
Марк Шагал еврейского происхождения? <pad> PROPN PROPN ADJ NOUN PUNCT <pad> ROOT appos amod nmod punct <pad> 1 2 3 2 2 <pad>,ASK WHERE bra_open wd_Q93284 wdt_P172 wd_Q7325 sep_dot bra_close 
Marc Chagall était-il juif ? <pad> PROPN PROPN AUX PRON PROPN PUNCT <pad> nsubj:pass flat:name cop expl:subj ROOT punct <pad> 2 3 2 2 1 2 <pad>,ASK WHERE bra_open wd_Q93284 wdt_P172 wd_Q7325 sep_dot bra_close 
Marcas Chagallas buvo žydas <pad> PROPN NOUN AUX NOUN <pad> nsubj nsubj cop ROOT <pad> 2 2 2 1 <pad>,ASK WHERE bra_open wd_Q93284 wdt_P172 wd_Q7325 sep_dot bra_close 
马克·夏加尔是犹太人吗？ <pad> PROPN VERB NOUN PART PUNCT <pad> nsubj cop dep discourse ROOT <pad> 3 3 2 2 1 <pad>,ASK WHERE bra_open wd_Q93284 wdt_P172 wd_Q7325 sep_dot bra_close 
マーク・シャガールはユダヤ人だった？ <pad> NOUN SYM PROPN ADP PROPN NOUN AUX AUX PROPN <pad> compound compound ROOT case compound acl cop aux punct <pad> 2 2 1 2 4 3 4 4 2 <pad>,ASK WHERE bra_open wd_Q93284 wdt_P172 wd_Q7325 sep_dot bra_close 
Марк Шагал був євреєм <pad> PROPN PROPN AUX NOUN <pad> nsubj flat:name cop ROOT <pad> 2 3 2 1 <pad>,ASK WHERE bra_open wd_Q93284 wdt_P172 wd_Q7325 sep_dot bra_close 
Марк Шагал быў габрэем <pad> PROPN PROPN NOUN NOUN <pad> ROOT appos appos nmod <pad> 1 2 2 2 <pad>,ASK WHERE bra_open wd_Q93284 wdt_P172 wd_Q7325 sep_dot bra_close 
Атлап булмай йәһүдтәр Марк <pad> NOUN PROPN PROPN PROPN <pad> ROOT appos flat:name appos <pad> 1 2 3 2 <pad>,ASK WHERE bra_open wd_Q93284 wdt_P172 wd_Q7325 sep_dot bra_close 
¿Marc Chagall era judío? <pad> PUNCT PROPN PROPN AUX ADJ PUNCT <pad> punct nsubj flat cop ROOT punct <pad> 2 2 3 2 1 2 <pad>,ASK WHERE bra_open wd_Q93284 wdt_P172 wd_Q7325 sep_dot bra_close 
What was Brazil's lowest rank in the FIFA World Ranking? <pad> PRON AUX PROPN PART ADJ NOUN ADP DET PROPN PROPN PROPN PUNCT <pad> attr ROOT poss case amod nsubj prep det compound compound pobj punct <pad> 2 1 3 4 3 2 3 5 5 5 4 2 <pad>,SELECT var_value WHERE bra_open wd_Q83459 p_P1352 var_statement sep_dot var_statement pq_P459 wd_Q180825 ; ps_P1352 var_value sep_dot bra_close ORDER BY DESC( var_value) LIMIT 1
Was ist Brasiliens niedrigster Rang in der FIFA Weltrangliste? <pad> PRON AUX PROPN ADJ NOUN ADP DET NOUN PROPN PUNCT <pad> sb ROOT ag nk pd mnr nk nk nk punct <pad> 2 1 3 3 2 3 5 4 5 2 <pad>,SELECT var_value WHERE bra_open wd_Q83459 p_P1352 var_statement sep_dot var_statement pq_P459 wd_Q180825 ; ps_P1352 var_value sep_dot bra_close ORDER BY DESC( var_value) LIMIT 1
Какое наименьшее место в рейтинге ФИФА занимала Бразилия? <pad> DET ADJ NOUN ADP NOUN PROPN VERB PROPN PUNCT <pad> det amod obj case nmod nmod ROOT nsubj punct <pad> 3 3 2 4 3 4 1 2 2 <pad>,SELECT var_value WHERE bra_open wd_Q83459 p_P1352 var_statement sep_dot var_statement pq_P459 wd_Q180825 ; ps_P1352 var_value sep_dot bra_close ORDER BY DESC( var_value) LIMIT 1
Quel a été le rang le plus bas du Brésil au classement mondial de la FIFA ? <pad> ADJ AUX AUX DET NOUN DET ADV ADJ ADP NOUN ADP NOUN ADJ ADP DET PROPN PUNCT <pad> obj aux:tense cop det ROOT det advmod amod case nmod case nmod amod case det nmod punct <pad> 2 2 2 2 1 3 3 2 4 3 3 2 3 4 4 3 2 <pad>,SELECT var_value WHERE bra_open wd_Q83459 p_P1352 var_statement sep_dot var_statement pq_P459 wd_Q180825 ; ps_P1352 var_value sep_dot bra_close ORDER BY DESC( var_value) LIMIT 1
Kokia pati žemiausia vietą užėmė Brazilija pasaulio įvertinimą FIFA <pad> DET DET ADJ NOUN VERB NOUN NOUN NOUN NOUN <pad> det det amod obj ROOT nmod nmod obj ROOT <pad> 3 3 3 2 1 4 3 2 -1 <pad>,SELECT var_value WHERE bra_open wd_Q83459 p_P1352 var_statement sep_dot var_statement pq_P459 wd_Q180825 ; ps_P1352 var_value sep_dot bra_close ORDER BY DESC( var_value) LIMIT 1
巴西在FIFA世界排名中的最低排名是多少？ <pad> PROPN ADP PROPN NOUN NOUN PART PART ADJ NOUN VERB NUM PUNCT <pad> nmod case nmod:assmod compound:nn nmod case case amod nsubj ROOT dep punct <pad> 3 4 4 4 3 4 4 3 2 1 2 2 <pad>,SELECT var_value WHERE bra_open wd_Q83459 p_P1352 var_statement sep_dot var_statement pq_P459 wd_Q180825 ; ps_P1352 var_value sep_dot bra_close ORDER BY DESC( var_value) LIMIT 1
FIFA世界ランキングでブラジルの最下位は? <pad> PROPN NOUN NOUN ADP PROPN ADP NOUN NOUN ADP PUNCT <pad> compound compound nmod case nmod case compound ROOT case punct <pad> 3 3 2 3 2 3 2 1 2 2 <pad>,SELECT var_value WHERE bra_open wd_Q83459 p_P1352 var_statement sep_dot var_statement pq_P459 wd_Q180825 ; ps_P1352 var_value sep_dot bra_close ORDER BY DESC( var_value) LIMIT 1
Яке найнижче місце займала Бразилія в світовому рейтингу ФІФА <pad> DET ADJ NOUN VERB PROPN ADP ADJ NOUN PROPN <pad> det amod obj ROOT nsubj case amod obl nmod <pad> 3 3 2 1 2 3 3 2 3 <pad>,SELECT var_value WHERE bra_open wd_Q83459 p_P1352 var_statement sep_dot var_statement pq_P459 wd_Q180825 ; ps_P1352 var_value sep_dot bra_close ORDER BY DESC( var_value) LIMIT 1
Якое самае нізкае месца займала Бразілія ў сусветным рэйтынгу ФІФА <pad> ADJ NOUN NOUN NOUN VERB PROPN ADP ADJ NOUN PROPN <pad> amod nsubj nmod nmod ROOT iobj case amod obl nmod <pad> 3 2 3 4 1 2 3 3 2 3 <pad>,SELECT var_value WHERE bra_open wd_Q83459 p_P1352 var_statement sep_dot var_statement pq_P459 wd_Q180825 ; ps_P1352 var_value sep_dot bra_close ORDER BY DESC( var_value) LIMIT 1
Фифа рейтингы ниндәй урын биләй бразилияның донъяның иң түбән <pad> PROPN VERB PROPN PROPN PROPN VERB PROPN X NOUN <pad> nsubj ROOT obj advmod nmod xcomp flat:name advmod punct <pad> 2 1 2 2 3 2 3 3 2 <pad>,SELECT var_value WHERE bra_open wd_Q83459 p_P1352 var_statement sep_dot var_statement pq_P459 wd_Q180825 ; ps_P1352 var_value sep_dot bra_close ORDER BY DESC( var_value) LIMIT 1
How many films did Leonardo DiCaprio star in? <pad> SCONJ ADJ NOUN VERB PROPN PROPN NOUN ADP PUNCT <pad> advmod amod nsubj ROOT compound compound nsubj prep punct <pad> 4 3 2 1 4 3 2 3 2 <pad>,SELECT (COUNT(DISTINCT var_uri) AS var_c) WHERE bra_open var_uri wdt_P31 wd_Q11424 ; wdt_P161 wd_Q38111 sep_dot bra_close 
In wie vielen Filmen hat Leonardo DiCaprio gespielt? <pad> ADP CCONJ DET NOUN AUX PROPN PROPN VERB PUNCT <pad> mo cd cj nk ROOT pnc sb oc punct <pad> 3 4 5 4 1 3 2 2 2 <pad>,SELECT (COUNT(DISTINCT var_uri) AS var_c) WHERE bra_open var_uri wdt_P31 wd_Q11424 ; wdt_P161 wd_Q38111 sep_dot bra_close 
В скольки фильмах снимался Леонардо Дикаприо <pad> ADP NOUN NOUN VERB PROPN PROPN <pad> case obl nmod ROOT nsubj flat:name <pad> 3 2 3 1 2 3 <pad>,SELECT (COUNT(DISTINCT var_uri) AS var_c) WHERE bra_open var_uri wdt_P31 wd_Q11424 ; wdt_P161 wd_Q38111 sep_dot bra_close 
Dans combien de films Leonardo DiCaprio est la star ? <pad> ADP ADV ADP NOUN PROPN PROPN AUX DET NOUN PUNCT <pad> case obl:mod case nmod nmod flat:name cop det ROOT punct <pad> 3 2 4 3 4 5 2 2 1 2 <pad>,SELECT (COUNT(DISTINCT var_uri) AS var_c) WHERE bra_open var_uri wdt_P31 wd_Q11424 ; wdt_P161 wd_Q38111 sep_dot bra_close 
Kiek filmų vaidino Leonardo DiCaprio? <pad> ADV NOUN VERB PROPN NOUN PUNCT <pad> advmod nmod ROOT nmod obl:arg punct <pad> 2 3 1 3 2 2 <pad>,SELECT (COUNT(DISTINCT var_uri) AS var_c) WHERE bra_open var_uri wdt_P31 wd_Q11424 ; wdt_P161 wd_Q38111 sep_dot bra_close 
莱昂纳多·迪卡普里奥出演过多少部电影？ <pad> PROPN PROPN PROPN VERB PART NUM NUM NOUN PUNCT <pad> name name nsubj ROOT aux:asp nummod mark:clf dobj punct <pad> 3 3 2 1 2 3 4 2 2 <pad>,SELECT (COUNT(DISTINCT var_uri) AS var_c) WHERE bra_open var_uri wdt_P31 wd_Q11424 ; wdt_P161 wd_Q38111 sep_dot bra_close 
レオナルド・ディカプリオが出演した映画は何本? <pad> NOUN SYM NOUN ADP VERB AUX AUX NOUN ADP NUM NOUN PUNCT <pad> compound compound nsubj case acl aux aux nsubj case nummod ROOT punct <pad> 5 5 4 5 3 4 4 2 3 2 1 2 <pad>,SELECT (COUNT(DISTINCT var_uri) AS var_c) WHERE bra_open var_uri wdt_P31 wd_Q11424 ; wdt_P161 wd_Q38111 sep_dot bra_close 
У скількох фільмах знявся Леонардо Ді Капріо <pad> ADP DET NOUN VERB PROPN PART PROPN <pad> case dep obl ROOT nsubj discourse flat:name <pad> 3 3 2 1 2 4 3 <pad>,SELECT (COUNT(DISTINCT var_uri) AS var_c) WHERE bra_open var_uri wdt_P31 wd_Q11424 ; wdt_P161 wd_Q38111 sep_dot bra_close 
У колькіх фільмах зняўся Леанарда Ды Капрыа <pad> ADP VERB NOUN NOUN PROPN PROPN PROPN <pad> case ROOT nsubj nsubj nmod flat:name punct <pad> 2 1 2 2 3 4 2 <pad>,SELECT (COUNT(DISTINCT var_uri) AS var_c) WHERE bra_open var_uri wdt_P31 wd_Q11424 ; wdt_P161 wd_Q38111 sep_dot bra_close 
¿En cuántas películas ha actuado Leonardo DiCaprio? <pad> PUNCT ADP PRON NOUN AUX VERB PROPN PROPN PUNCT <pad> punct case det obl aux ROOT nsubj flat punct <pad> 2 3 3 2 2 1 2 3 2 <pad>,SELECT (COUNT(DISTINCT var_uri) AS var_c) WHERE bra_open var_uri wdt_P31 wd_Q11424 ; wdt_P161 wd_Q38111 sep_dot bra_close 
Was Margaret Thatcher a chemist? <pad> AUX PROPN PROPN DET NOUN PUNCT <pad> ROOT compound nsubj det appos punct <pad> 1 3 2 4 3 2 <pad>,ASK WHERE bra_open wd_Q7416 wdt_P106 wd_Q593644 sep_dot bra_close 
War Magret Thatcher eine Chemikerin? <pad> AUX PROPN PROPN DET NOUN PUNCT <pad> ROOT pnc sb nk pd punct <pad> 1 3 2 3 2 2 <pad>,ASK WHERE bra_open wd_Q7416 wdt_P106 wd_Q593644 sep_dot bra_close 
Маргарет Тетчер была химиком? <pad> PROPN PROPN AUX NOUN PUNCT <pad> nsubj appos cop ROOT punct <pad> 2 3 2 1 2 <pad>,ASK WHERE bra_open wd_Q7416 wdt_P106 wd_Q593644 sep_dot bra_close 
Margaret Thatcher était-elle chimiste ? <pad> NOUN PROPN AUX DET ADJ PUNCT <pad> nsubj flat:name cop det ROOT punct <pad> 2 3 2 2 1 2 <pad>,ASK WHERE bra_open wd_Q7416 wdt_P106 wd_Q593644 sep_dot bra_close 
